id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
z23wzlbrco3bhjl2wacdp435hrzj0u4ckfkl5xdohepw03c010c,Евгений Сухомлинов,1 day ago,1502446474525,Навальный 2018!,1,false,0,,,,,,
z22jsxjpmnnrdvbdlacdp430gnad4hplwcfdrzj2hupw03c010c,Борис Савельев,1 day ago,1502446474529,"Вот соболь слушать приятно, а навального не оч",0,false,0,,,,,,
z23gv1mjdl3axb10zacdp434cyorh3ov5iwnq5u4yztw03c010c,Ренат Хабибуллин,1 day ago,1502446476012,"Любовь достойноа места в трендах!
ВЫВОДИМ ВИДЕО В ТОП!",40,false,0,,,,,,
z23ywp1btsnew3vsoacdp4313eqsts5digrdenfrtdlw03c010c,Русский Обзор,1 day ago,1502446476015,Так они же закупают специально как никак оборудованные машины,0,false,0,,,,,,
z22rifdgownqihegd04t1aokgzg1pfg5bkl2wyoos1lmbk0h00410,Edward Harsh,1 day ago,1502446476018,За такого президента как НАВАЛЬНЫЙ не стыдно!!  Путин-позор России!,39,false,0,,,,,,
z22wxzkabunkh1hrg04t1aokg0amxwnmeu2zsgyoxaqzrk0h00410,Kuz Kаpone,1 day ago,1502446476021,Ненавижу мусоров......,0,true,1,,,,,,
,,,,,,,,default-z22wxzkabunkh1hrg04t1aokg0amxwnmeu2zsgyoxaqzrk0h00410.1502376986965858,Александр Сажин,1 day ago,1502446476024,"Статья 319 УК РФ. Оскорбление представителя власти.
1 год исправительных работ",0
z23sehs4tr3zwngetacdp43bquqmezcwr1v5h33guepw03c010c,Petr Petr,1 day ago,1502446476028,"Просто коммент, для защиты от кремлеботов.",1,false,0,,,,,,
z23lxfkrskj3gxduiacdp432eev00zuqzhl3mztrzghw03c010c,Paul S,1 day ago,1502446476030,musorov daloj,0,false,0,,,,,,
z22zxtn4apfnsdbqz04t1aokgw0o5r2mgm0ybpqqcbrwrk0h00410,Arthur Burton,1 day ago,1502446476033,"Пчёлы против мёда, гы )",0,false,0,,,,,,
z22dylpy0xvmx3zqh04t1aokgxh1vvc0sk3o3etdzrpnrk0h00410,Нестор Махно,1 day ago,1502446476036,"Если это ложь...То пусть власть опровергнет и докажет , что это клевета а не тупо отмолчится )))",0,false,0,,,,,,
z22iifljwuzxet02eacdp435xuoasdkrjqnxbc0jwm5w03c010c,Igor Lukin,1 day ago,1502446476040,"А в сумму на автомобили разве не входит покраска в полицейскую расцветку, сирены, рация и т.д?",0,false,0,,,,,,
z231xt2ogljqsrewx04t1aokgkekjguu5dbezqe2hxjjrk0h00410,steadiman,1 day ago,1502446476043,Куплю гранатомёт. Где б скачать руководство пользователя?,0,false,0,,,,,,
z23qd1xg2y2bvbkaa04t1aokglahguqe4bhx1pjxixg5rk0h00410,Cod Dev,1 day ago,1502446476046,"так держать ФБК!!!
силовики - коррупционеры,  спасибо надо сказать ФБК что вам указали на ваши грехи, спешите скорей исправить их и больше так не делать, пока не прилетело 

быть силовиками, защищать и оберегать свой народ",0,false,0,,,,,,
z234wnzw1mj1s555t04t1aokghkaf2hlfer4kmroq3ydbk0h00410,Ибрагим Голопов,1 day ago,1502446476049,Бред а не расследование,1,false,0,,,,,,
z231v35ykkb1zflfuacdp43afnn1wrakr0b5dy3gy01w03c010c,Голосистый Соловей,1 day ago,1502446476052,"Ну а что поделать, в топ!",0,false,0,,,,,,
z223cr4jqozzh5mah04t1aokg4bt2tnklpgpz5o4qvq4bk0h00410,Руфус Наим,1 day ago,1502446476055,путин-вор!,0,false,0,,,,,,
z22ce5arwmbgyxhim04t1aokgfd0mxrugvdigi0vqamhrk0h00410,Людмила Туманова,1 day ago,1502446476058,Навальный и все его шавки сами все воры и это доказано.. а Соболь первая после Навального пиздоболка и это доказано.. а вот они пиздеть научились без доказухи.. пиздеть для лохов их профессия,0,false,0,,,,,,
z23bzjprgpydyhw3dacdp430qcuu0xol05ncunevk2pw03c010c,Dmitry Truth,1 day ago,1502446476060,Mda,0,false,0,,,,,,
z23gv1mjdl3axb10zacdp435c5rg50ibfjnyrtawodhw03c010c,Ренат Хабибуллин,1 day ago,1502446476063,Идем в тренды?,30,false,0,,,,,,
z23bf3n4ovmefvxh204t1aokgbq0m21ffibe2o1rj2mwbk0h00410,TheDexp,1 day ago,1502446476066,"""главное в результате следственных действий не выйти на самих себя""",0,false,0,,,,,,
z22dsxhptue1ufb2hacdp430esg3qrg1cyvpe3u0j1tw03c010c,Виталий Новиков,1 day ago,1502446476069,"Скорее бы будущий президент России Навальный записал новое видео.  Ждем с нетерпением!
Навальный 20!8",1,false,0,,,,,,
z222yjaa0xbdxxdzb04t1aokgfsdda0i3m11o2rgsfwybk0h00410,Крапива,1 day ago,1502446476072,"Ну что, рядовым ментам не западло прикрывать свое гнилое начальство? Или вам вкаэф смотреть на зажравшихся от безнаказанности полканов?",0,false,0,,,,,,
z23df5dwsvr0wrsz404t1aokgrmtu4uvehiikv3ztvpmrk0h00410,Борис Иванов,1 day ago,1502446477084,"Начальник МВД такой же продажный хулиган, как и остальные
Никого не накажут, никто не понесет ответственность",0,false,0,,,,,,
z23binawhselgtwzr04t1aokg2va51ivxcwkezs5sybfbk0h00410,Твой Друг,1 day ago,1502446477087,"Меня отписали от канала, офис ютуба совсем охерел",0,true,1,,,,,,
,,,,,,,,default-z23binawhselgtwzr04t1aokg2va51ivxcwkezs5sybfbk0h00410.1502377024571858,Александр Сажин,1 day ago,1502446477092,so sad..,0
z222hvkrxp2rw3mddacdp435qrhpcc4uaflim2quox5w03c010c,Andrey _2333,1 day ago,1502446477095,"А ничего, что их еще оборудуют спец оборудованием???",0,false,0,,,,,,
z22uxxkb1ya3j1pdgacdp431wbnjagnfhitjrffp14xw03c010c,dima kakoito,1 day ago,1502446477099,"На 4.5 % дороже, охуеть, вот это сговор!",0,false,0,,,,,,
z22wufmbamnbvrmlkacdp430uawj5jdagw1cyovf3bpw03c010c,Konr Kar,1 day ago,1502446477102,цвет волос класс очень красиво,0,false,0,,,,,,
z23md1f5ayzuxrtyx04t1aokg0eqb4h0akbidmbxphqark0h00410,Имя Фамилия,1 day ago,1502446477106,"Чето порожняк какой-то. 4% или 10% откатов, вы что, смеетесь? Ни один чинуша меньше чем процентов за 30 и разговаривать не станет.  Еще же и папе занести нужно, и вообще.",0,false,0,,,,,,
z22wu1zxlvvqennbq04t1aokgu2p3arip4kxow0elf3prk0h00410,ИВАН Васильев,1 day ago,1502446477110,Соболь сосёт НАВАЛьному,0,false,0,,,,,,
z22xsduifyviwd3r404t1aokg0qpimns243xbjfzgferbk0h00410,Hank Evans,1 day ago,1502446477113,"Начинает подбешивать самопиар этой сопливой дамочки. Вот дорвётся она до власти, устроит такую борьбу с коррупцией, что и не снилось",0,false,0,,,,,,
z22ztjcygk3idrp4i04t1aokguqbdj2czztcghml10ytrk0h00410,Андрей Калинин,1 day ago,1502446477116,"Брать информацию о цене автобуса с сайт, на котором стоит приставка ""от"" - это вверх профессионализма! А мелким шрифтом внизу сайта написано, что ""информация не является публичной офертой"". Так что же это? Юридическая безграмотность или манипуляция зрителями?",0,false,0,,,,,,
z23su3br2rbyzfnbf04t1aokgxznjrf5bdkxkistxm4jrk0h00410,Руслан Романович,1 day ago,1502446477120,"Люба прелесть, Навальный топ!",0,false,0,,,,,,
z23ejtvo3omehboi004t1aokgdosejwzh4dxeibr5okfrk0h00410,Алексей Соколов,1 day ago,1502446477123,Приветик),0,false,0,,,,,,
z221w5uhwoehwjevsacdp431bu1ot4txsrjlxcblm3pw03c010c,Вертел я на .!. вас,1 day ago,1502446477126,Расия - сгнивающая страна на веки. Факт!,15,false,0,,,,,,
z220jrrzrnbat5eeoacdp433cwjpywqnelxagsp5x0xw03c010c,Maus Spiegelman,1 day ago,1502446477129,Няшка.,1,false,0,,,,,,
z23chzpobqnvh3omaacdp43a3yfsp5nm5jojnlvsdfpw03c010c,Family Dog,1 day ago,1502446477133,"Так держать, красавцы :*",1,false,0,,,,,,
z23xjdxzswu4v5wwm04t1aokgo5z4xqtwmopddwtyrbnbk0h00410,boycovclub,1 day ago,1502446477136,Для долбоебов поясню цена формируется от комплектации первое и второе когда идет перечисление в цену закладывается НДС а на сайте цена указана без НДС.,0,false,0,,,,,,
z23dfhvyhzzgyltkpacdp432pavi2hk0qj5evxx0zrlw03c010c,addProm,1 day ago,1502446477139,"я конечно не знаю, может цена спец авто для мвд стоит дороже:?",0,false,0,,,,,,
z23chzpobqnvh3omaacdp431cztrvigrjnpnrrmvpldw03c010c,Family Dog,1 day ago,1502446477143,В топчег),2,false,0,,,,,,
z23chzpobqnvh3omaacdp430b2yayypqvq43av533vpw03c010c,Family Dog,1 day ago,1502446477146,Вперёд),2,false,0,,,,,,
z22luzj5msuzuvj5u04t1aokgjnewipcednl5izmufxprk0h00410,DAniel ololo,1 day ago,1502446477149,Цири? Шо ты тут делаешь?,0,false,0,,,,,,
z23hsfx5gyrjtdyik04t1aokgfnkg1pbu2tkqb1kqapcrk0h00410,Карен Ла Фон Даль,1 day ago,1502446477152,в тренды,0,false,0,,,,,,
z23tc3jjtrmbinpqu04t1aokg0cca2djhmf224kfyulabk0h00410,Саня Хардин,1 day ago,1502446478305,топ,28,false,0,,,,,,
z23zijcynq2bi5jgr04t1aokgkbgxe1douxfoa215mqqrk0h00410,Денис Селезнев,1 day ago,1502446478308,Ролик в топ!,0,false,0,,,,,,
z23khluqtzfnjh3rb04t1aokgh541enprzsukio5tonork0h00410,Дмитрий Сухоруков,1 day ago,1502446478312,"«Пономарев бегал и говорил, что надо прорывать (цепь полиции), — говорит Удальцов. — За день до этой акции Навальный предлагал посадить людей перед кинотеатром «Ударник». Нельзя заведомо подставлять людей под аресты». «Навальный не мой кандидат. Я не пойду митинговать за него», — все это сказал Удальцов выйдяпосле 4,5 лет отсидки.  Прокомментируй это Соболь)))",0,false,0,,,,,,
z225tjwxznrohdmcgacdp43buxhwiypzii5ghci322dw03c010c,mumu,1 day ago,1502446478315,"Интересно кому не понравилось расследование? 4,7К дизлайков.. ну явно же кремлеботы копейку отрабатывают. Куда смотрит ютюб?",0,false,0,,,,,,
z22tcjihgruqfhxtjacdp434eoleugcbwppzguqqz3hw03c010c,ватник Eugen,1 day ago,1502446478319,О на канецта певилиссь настяшие,1,false,0,,,,,,
z230vf2h0oi4tlevsacdp4301sertkcne2g1qwv34q5w03c010c,Alex Durant,1 day ago,1502446478322,в топ,1,false,0,,,,,,
z234zdoobtm3etemfacdp4312qohft1eljbnaryp2udw03c010c,Михаил Раскольников,1 day ago,1502446478326,Видео в топ!,30,false,0,,,,,,
z221g11iwxq0zzlewacdp431l0hwasdauucjuqvtof5w03c010c,Умный Строитель,1 day ago,1502446478330,"кто дизлайк ставит, то тот уменьшает себе на 25 лет срок жизни, проклинаю вас суки конченные....",1,false,0,,,,,,
z23zx3y4fkn2gvvys04t1aokgzeu2umb2bmyxvqwfnrjrk0h00410,Кекс Французович,1 day ago,1502446478333,втоп,2,false,0,,,,,,
z22lznwy3rboebria04t1aokgts1p43rvxhj3fhw35wzbk0h00410,Slan Xwr,1 day ago,1502446478337,ох у гарелика ща пукан подгорит)),1,false,0,,,,,,
z23lc1pzhqmuszlsiacdp4303u4u2typyxqnegau0cxw03c010c,Anthony,1 day ago,1502446478341,"Лучше бы ты в порнухе снималась, Люба.",30,true,5,,,,,,
,,,,,,,,z23lc1pzhqmuszlsiacdp4303u4u2typyxqnegau0cxw03c010c.1502377091289268,Александр Сажин,1 day ago,1502446478667,"Спермотоксикоз? 
Скорей к врачу! Не затягивай",14
,,,,,,,,z23lc1pzhqmuszlsiacdp4303u4u2typyxqnegau0cxw03c010c.1502377352183531,Anthony,1 day ago,1502446478669,"Нет, я решительно настаиваю!",2
,,,,,,,,z23lc1pzhqmuszlsiacdp4303u4u2typyxqnegau0cxw03c010c.1502377872822984,курунзулай чиндалеевич,1 day ago,1502446478673,Ну так то не плохая тетенька! Есть на что посмотреть!,2
,,,,,,,,z23lc1pzhqmuszlsiacdp4303u4u2typyxqnegau0cxw03c010c.1502382074914438,Yaroslav Shapoval,1 day ago,1502446478675,"Блядь найди себе девушку, нафига тебе этот онанизм !!!!!",3
,,,,,,,,z23lc1pzhqmuszlsiacdp4303u4u2typyxqnegau0cxw03c010c.1502397327247101,Anthony,1 day ago,1502446478678,"Что ты понимаешь в колбасных обрезках. Девушка вещает тут такое, а могла бы кх кх кх делать дипфроаты. Ручки у писоньки вон, какие красивые. Вудман бы устроил ей ""пересчет"" со всем картелем.",0
z22gtnv40vqahxrmjacdp434vuitkjxoggkarxnpt4pw03c010c,михаил власов,1 day ago,1502446478345,В топ,1,false,0,,,,,,
z22vgd5wfsuge3cluacdp434pcugw5f1sra5kujtlqdw03c010c,vendersecured,1 day ago,1502446478350,"ВТОПКОММЕНТ!

#Навальный2018 #FixRussianYouTube",0,false,0,,,,,,
z23nwpnqqpv5svfo004t1aokg2wg5pf21fy2nsp1nf1abk0h00410,Sweany Raymond,1 day ago,1502446478355,Кругом одни суки и бляди я про госслужащих,1,false,0,,,,,,
z22wehmwzomktduyw04t1aokgyxyfedi32beqtqbxn3hbk0h00410,davayposmotrim,1 day ago,1502446478359,"С нашими паралитиками давно уже всё понятно, но я что хотел сказать: а Люба - очень даже огонь, я считаю. ;)",1,false,0,,,,,,
z220w3wy2lynsvxrl04t1aokgsv2jgamqaqm4hxegsl1rk0h00410,СКОМОРОХNET,1 day ago,1502446478362,"Если бы казнакрады и коррупционеры несли личную персональную ответственность за все случаи коррупции, хищений и прочего беспредела, и должны были бы из своего кармана возмещать хотя бы 100% причиненного вреда, и еще с процентами, то коррупции, хищений и злоупотреблений бы не было",1,false,0,,,,,,
